url,title,company,location,job_type,workplace_type,experience_level,description,salary,posted_date,applicant_count,view_count
https://www.profesia.sk/praca/siemens-slovensko/O4999525?search_id=6b30d10d-2364-4d5a-ae5e-835ee91faebf,Data Scientist in Procurement,Siemens Slovensko,Bratislava,unknown,on_site,,,2 800 EUR/month,12.6.2025,,
https://www.profesia.sk/praca/offer-experts/O4783721?search_id=6b30d10d-2364-4d5a-ae5e-835ee91faebf,Lead for data engineering,Offer Experts S. R. O.,Pozícia:,full_time,remote,director,"
Job description, responsibilities and duties
Directly for our client (contract with client) we are looking for:
Chapter data lead serves as an inspiring figure who:
- Provides a clear vision and a compelling mission for individuals within the company community.
- Guides Data Engineering by adhering to best emerging trends.
- People duties:Enhancing the talent pool within the Data Engineering Chapter at company
- Boosting engineering efficiency while evaluating performance.
- Overseeing personal growth and performance assessments of chapter members.
- Cultivating trustworthy relationships and fostering regular communication with chapter members.
- Collaborating with other Chapter Leads and Technical Product Leads to ensure alignment.
- Facilitating the onboarding process for new team members.
- Technical duties:Establishing standards and advocating contemporary data engineering methodologies.
- Ensuring compliance with the latest industry benchmarks.
Employee perks, benefits
- Employment opportunities in a rapidly expanding international fintech organization with a culture of innovation.- Supportive work environment fostering technological advancement.- Access to LinkedIn courses.- Flexibility to work remotely or from the office.- Allocation of 4 sick days annually.- On-site gym facilities and additional fitness options through MultiSport cards.- Provision of healthy snacks, fresh fruits, and office entertainment.- Access to a dedicated business laptop for personal use after the 5th year, following equipment renewal policies.- Access to professional psychological counseling services aimed at promoting employee well-being.- Share purchase matching program, offering up to 5% of annual gross salary per round with a 1:1 match and a vesting period of 2 years.- Opportunities for professional growth, idea realization, and further training.- Support for internal and external training, certifications, and development tailored to individual needs and requests.
Company on whose behalf the position is being filled
Information technology, computer programming, web portals
IT fintech",4 500 EUR/month,5.6.2025,,
https://www.profesia.sk/praca/erste-digital-gmbh/O5080850?search_id=6b30d10d-2364-4d5a-ae5e-835ee91faebf,Software Developer (all humans) #hadoop #python #databricks,Erste Digital Gmbh,Bratislava,unknown,on_site,,,2 800 EUR/month,21.5.2025,,
https://www.profesia.sk/praca/swiss-re/O5097389?search_id=6b30d10d-2364-4d5a-ae5e-835ee91faebf,Data Engineer,Swiss Re,Bratislava,full_time,hybrid,,"
Job description, responsibilities and duties
Are you passionate about data & technology? Do you want to work in a dynamic and cross-functional environment where you can give our business a competitive edge? If yes, then we have the perfect opportunity for you!
Join a dynamic and innovative P&C Data Analytics & GenAI team. Our mission is to harness the power of Data Analytics and Generative AI to create a competitive advantage for our business. We are currently investing in building strategic data management capabilities to ingest and harness key data sets across Swiss Re. We are looking to apply Generative AI, machine learning and data engineering to solve real-world problems.
We're looking for a Data Engineer to join our team and help us to build a platform to ingest data sets across Swiss Re. If you enjoy solving real-world problems with engineering and AI, this might be the perfect role for you! For example, you will:
Key responsibilities
-Work with subject-matter experts and analysts to develop automated data extraction solutions for pricing data from structured & semi-structured sources.
-Assess new and promising technologies from the GenAI world with regards to their business potential and technical maturity, particularly in the field of Natural Language Processing (NLP), Generative AI and Agentic AI.
-Design and implement data products in collaboration with data users and other engineering teams.
-Support many other exciting projects in a collaborative environment with colleagues from Swiss Re's international offices.
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card",2 400 EUR/month,11.6.2025,,
https://www.profesia.sk/praca/swiss-re/O5089907?search_id=6b30d10d-2364-4d5a-ae5e-835ee91faebf,Data Engineer,Swiss Re,Bratislava,full_time,hybrid,,"
Job description, responsibilities and duties
About the Role:
As a Data Engineer, you will be responsible for designing and delivering best in class data engineering capabilities supporting the company's ambition to become data driven. You will have
strong skills in architecting, designing, building and testing data management solutions within a big data cloud infrastructure. You have a real passion for truly democratizing data for the business and our customers.
Key responsibilities include:
•	Work closely with Product Owners and Architects to understand requirements, formulate solutions and evaluate the implementation effort.
•	Design, develop and maintain scalable data transformation pipelines.
•	Design and implement analytics models and visualizations to provide actionable data insights.
•	Evaluate new capabilities of the analytics platform, develop prototypes and assist in drawing conclusions about the applicability to our solution landscape.
•	Collaborate within a global development team to design and deliver solutions.
About the Team:
Life & Health Data & Analytics Engineering is a key tech partner for our Life & Health Reinsurance division, supporting in the transformation of the data landscape and the creation of innovative analytical products and capabilities. A large globally distributed team working in an agile development landscape, we deliver solutions to make better use of our reinsurance data and enhance our ability to make data-driven decisions across the business value chain.
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card
Information about the selection process
We are an equal opportunity employer, and we value diversity at our company. Our aim is to live visible and invisible diversity – diversity of age, race, ethnicity, nationality, gender, gender identity, sexual orientation, religious beliefs, physical abilities, personalities and experiences – at all levels and in all functions and regions. We also collaborate in a flexible working environment, providing you with a compelling degree of autonomy to decide how, when and where to carry out your tasks.
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",2 400 EUR/month,2.6.2025,,
https://www.profesia.sk/praca/freshfields/O5063272?search_id=6b30d10d-2364-4d5a-ae5e-835ee91faebf,Data Engineer,Freshfields,Bratislava,full_time,on_site,,"
Job description, responsibilities and duties
Starting Monthly Gross Salary from: €3,000
Join Our Team as a Data Catalog Analyst!
Are you passionate about data governance and improving data accessibility? Do you excel in optimizing data platforms to ensure quality and compliance? If so, we’re looking for a Data Catalog Analyst to join our forward-thinking team and help us manage and enhance our Global Data Catalogue (GDC).
About the Role
As a Data Catalog Analyst, you’ll play a critical role in improving data quality, accessibility, and compliance across our organization. You’ll leverage tools like Collibra and your technical skills in SQL and Python to enhance our data catalog’s performance while supporting users in mapping and documenting data assets.
Key Responsibilities
Manage and optimize the Global Data Catalogue (GDC) using Collibra.
Collaborate with data stewards and business users to document and map data assets.
Improve the user experience (UX) for data discovery and workflows.
Develop SQL scripts and Python code to enhance data catalog performance.
Promote data governance best practices and ensure compliance.
Support workflow creation and recommend enhancements based on user feedback.
What We’re Looking For
Essential Skills & Experience:
3–5 years’ experience in Data Governance, Data Management, or a similar role.
Proficiency in scripting with JavaScript & Python.
Strong knowledge of data management, governance, metadata, and data quality.
Technical expertise in SQL for database management and data analysis.
Familiarity with Agile/Scrum methodologies.
Understanding of global data protection regulations like GDPR and CCPA.
Desirable Skills:
Familiarity with MS Azure, Databricks.
Experience with data visualization tools (Power BI/Tableau).
Knowledge of ETL processes and data pipelines.
Why Join Us?
Be part of a dynamic team focused on driving data excellence.
Work with cutting-edge tools and frameworks in a supportive environment.
Collaborate in an inclusive workplace that values diverse perspectives.",3 000 EUR/month,11.6.2025,,
https://www.profesia.sk/praca/seiteq/O5011825?search_id=6b30d10d-2364-4d5a-ae5e-835ee91faebf,Big data expert,Seiteq S.R.O.,Bratislava,full_time,on_site,,"
Job description, responsibilities and duties
A key component of  XDR solution is the data storage that can store and process low-level events from various sources of security data.
To build and maintain this data storage, we need a Big Data expert who can:
Design and implement scalable, high-performance, secure data pipelines and platforms using cloud-based technologies and services
Enable advanced analytics on large volumes of security data using data warehousing and data modeling techniques
Assure acceptable cost for storing and processing of large amount of data
Employee perks, benefits
Health & well-being
BenefitPlus
Healthcare (check-ups/annual programs)
Multisport card
Travel card ""električenka""
Supplementary pension saving
Sick days
Family
Marriage allowance
Childbirth allowance
Parental contribution
family events
Office
Refreshments in the office (fruits, coffee, soft drinks)
Let´s get together breakfast
Activity room, quiet room
teambuildings
Other
Loyalty allowance
Loyalty extra days off
Loyalty cake
Loyalty glass award
Refer a friend
Christmas presents
Discounts from external providers
Company on whose behalf the position is being filled
Information technology, computer programming, web portals
A software company that is represented in more than 200 countries of the world.",4 000 EUR/month,11.6.2025,,
https://www.profesia.sk/praca/gymbeam/O5062414?search_id=6b30d10d-2364-4d5a-ae5e-835ee91faebf,Junior Data Engineer,Gymbeam S.R.O.,Košice,full_time,on_site,,"Informácie o pracovnom mieste
Náplň práce, právomoci a zodpovednosti
Extrahovať a integrovať dáta z viacerých systémov (e-commerce platforma, ERP, skladový systém, zákaznícke dáta, Google Analytics, logistický systém, finančný a účtovný systém, cenotvorba) do jednotnej dátovej platformy postavenej na SnowflakeaKeboola;
Budovať a udržiavať škálovateľné data pipeline s pomocou Keboolaa vlastných Python/SQL skriptov;
Vytvárať komplexné dátové transformácie vSQL alebo Pythone, optimalizované pre biznis potreby (Marketing, Financie, Customer Care, Sklad);
Navrhovať a aktualizovať  dátový katalóg v súlade s modernou dátovou architektúrou GymBeam;
Validovať výsledky transformácií, vykonávať code reviews a participovať na zvyšovaní kvality kódu v tíme;
Definovať dátové modely a základné metriky pre reporting v Tableau, GoodData – hlavný fokus zostáva na backendovej dátovej infraštruktúre;
Zabezpečiť vysokú dostupnosť a čerstvosť dát v celom dátovom ekosystéme;
Zapisovať spracované a obohatené dáta späť do aplikácií a systémov;
Aktívne sa zúčastňovať tímových ceremónií podľaScrum metodológie a navrhovať zlepšenia tímových procesov.",1 700 EUR/mesiac,26.5.2025,,
https://www.profesia.sk/praca/essentra-components/O5080488?search_id=6b30d10d-2364-4d5a-ae5e-835ee91faebf,Data Engineer,Essentra Components S.R.O.,Bratislava,full_time,on_site,director,"
Job description, responsibilities and duties
Complete all data management requests (e.g. item setup, planning parameters, production tooling).
Complete all change requests (CSS code updates, pricing updates, etc.) in an accurate and timely fashion.
Work in collaboration with all internal customers to understand their master data requirements and how these can be best supported.
Identify opportunities and participate in projects to improve master data policies/procedures
Participate in the design, documentation and implementation of comprehensive program of master data audits that are repeatable year-on-year. Focus areas are; (i) item data, (ii) replenishment parameters & intercompany sourcing links, (iii) vendor pricing & lead-times, and (iv) manufactured BOM’s & routing.
Work to ensure completion within targeted timelines.
Successful migration of legacy systems to D365
Performing Data Migrations: perform data migrations and automate data enrichment tasks.
Troubleshooting and Debugging: troubleshoot and debug data and system issues.
Data migration support for BPR
Support for BPR cutover activities
Employee perks, benefits
In addition to gaining work experience, it is also an option for candidates without experience starting a career,- the possibility of professional growth
work in a friendly team- work in a stable multinational company
interesting non-routine work
stable background with a fixed salary component
team building activities
contribution to the Multisport program
parking right possible in the company building
meal vouchers / financial contribution of employer
Information about the selection process
Fixed term position until end of 2025
Expected date of completion of the selection process
19 June 2025
(there are still 2 more days)",1 420 EUR/month,20.5.2025,,
https://www.profesia.sk/praca/csob-financna-skupina/O5099498?search_id=6b30d10d-2364-4d5a-ae5e-835ee91faebf,Dátový analytik (M/Ž),Čsob Finančná Skupina,Bratislava,unknown,on_site,,,2 600 EUR/mesiac,14.6.2025,,
https://www.profesia.sk/praca/swiss-re/O5086992?search_id=8c77a1de-b49a-4813-b3a9-504fbf452f6f,Data Engineer - maternity cover,Swiss Re,Bratislava,full_time,hybrid,entry_level,"
Job description, responsibilities and duties
About the team
Solvency solutions is one of many team in our Finance InfoTech department, and our mission is to ensure an ever-changing IT platform remains stable so that our business partners can prepare timely financial figures, under the regulatory regimes of Solvency 2 (European Union), SST (Switzerland) and Solvency UK.
We are a compact, skilled and diverse team, responsible for analysis, design, development and maintenance of our solutions using Python (Pandas, Apache Spark).   We value creativity, openness and We are delighted to extend our team and are searching for junior data engineer with an application engineer background that is willing to learn and motivated to grow.
You will join a large project, which is transforming our Finance systems to make more use of cloud technologies.  Our systems handle large amounts of financial data, 100s of millions of financial records through the various reporting cycles.  Our pipelines need to support high concurrency, accuracy and low latency when preparing and serving the data to our partners.  Our primary platform is Microsoft Azure cloud, where we prefer to use Platform as a Service (PaaS).   We also make extensive use of Azure Databricks, which will form the core of our data processing pipeline.
In this role you will…
Learn and grow with support of more senior data engineers and tech lead
•	Work with business and IT Feature Owners, Product Owners and Architects to understand requirements, formulate solutions, and evaluate the implementation effort
•	Design, develop and maintain scalable data transformation pipelines that are supported by automated tests
•	Take on troubleshooting activities, ensure timely customer communication and coordinate follow-up activities
•	Join Swiss Re's healthy and transparent risk culture where everyone engages in continuous risk accountability activities
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card
Information about the selection process
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",1 600 EUR/month,28.5.2025,,
https://www.profesia.sk/praca/pro-hr/O5100439?search_id=8c77a1de-b49a-4813-b3a9-504fbf452f6f,Data Engineer (Python),Pro Hr,Bratislava,unknown,on_site,,"Informácie o pracovnom mieste
Miesto práce:
Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)
Mzdové podmienky (brutto):
Od 3 100 EUR/mesiac
*finálna úroveň základnej zložky mzdy závisí od skúseností a znalostí kandidáta
Termín nástupu:
dohodou
Druh pracovného pomeru:
plný úväzok
Náplň práce, právomoci a zodpovednosti
Data Engineer pôsobí na projekte návrhu, vývoja a správy robustných, škálovateľných data pipelinov na rôznych platformách.
- navrhuje a implementuje dátové pipeliny a analytické/reportingové riešenia
- komunikuje s interným klientom, spracuje požiadavky a navrhuje nové technické riešenie
- analyzuje dáta z rôznych zdrojov (štruktúrované a neštruktúrované dáta), participuje s analytikmi na tvorbe nového dátového modelu, navrhuje nové ETL procedúry
- zodpovedá  za vývoj SW riešenia, vývoj ETL, vývoj sa realizuje na rôznych platformách
- tvorí technickú dokumentáciu
- vyvíja v Pythone
Zamestnanecké výhody, benefity
- stabilná medzinárodná spoločnosť
- široká škála benefitov v oblasti zdravotnej starostlivosti, športu, kultúry voliteľných podľa vašich vlastných preferencií
- vzdelávanie, školenia
Informácie o výberovom konaní
* Podľa Zákona o službách zamestnanosti 5/2004 Z. z., § 62 ods. 2, sme povinní uvádzať sumu základnej zložky mzdy. Konečná výška Vašej skutočnej mzdy je odvodená od Vašich odborných skúseností, znalostí, zručností a toho ako zodpovedajú požiadavkám konkrétnej pozície.
Prosíme kandidátov, ktorí prejavili záujem o pracovnú pozíciu, aby poslali C.V. na E-mail: maria.buckova@prohr.sk
Spoločnosť, pre ktorú je pozícia obsadzovaná
Informačné technológie
Stabilná medzinárodná IT spoločnosť.",3 100 EUR/mesiac,16.6.2025,,
https://www.profesia.sk/praca/sourcefirst-international/O5077932?search_id=8c77a1de-b49a-4813-b3a9-504fbf452f6f,Data Engineer (Databricks),Sourcefirst International S.R.O.,Praha,unknown,on_site,,"Informace o pracovním místě
Náplň práce, pravomoci a zodpovědnosti
Pro našeho klienta hledáme Data Engineera na projekty především v oblasti bankingu, poisťovnictví či energetiky.
Náplň práce:
- Získávat a zpracovávat vstupní data pro modely
- Navrhovat a vytvářet Proof of Concept (PoC) nebo produkční řešení
- Převádět řešení/modely na produkty, upravovat kód, DevOps a automatizovat procesy
- Analyzovat požadavky, konzultovat s datovými specialisty a připravovat metodiky pro efektivní práci s daty
- Analyzovat datové zdroje, modelovat, konfigurovat, spouštět a testovat datové pipeline
Zaměstnanecké výhody, benefity
- Zaměstnání v přední softwarové firmě s projekty u nás i v zahraničí
- Práci na rozmanitých projektech, především v bankovním a finančním sektoru
- Práci ve společnosti otevřených a schopných lidí
- Přístup k odborným školením v oblasti vývoje a softwarového inženýrství, kde získáš nové odborné certifikáty
- Možnost učit se cizí jazyky na prestižní jazykové škole
- Prostor pro tvé vlastní inovace a nápady
- Individuální přístup ke každému zaměstnanci a definovaný proces kariérního růstu
- Atraktivní bonusy v závislosti na výsledcích firmy
Informace o náboru
Zašlete prosím svůj životopis na tomas.kerekanic@sourcefirstinternational.com
Máme vždy vícero pozic pro IT specialisty nejen na Slovensku a v České republice, ale i na zahraničních projektech.
Předpokládaný termín ukončení výběrového řízení
30.9.2025
(zbývá ještě 105 dnů)
Společnost, pro kterou je pozice obsazována
Informační technologie, počítačové programování, webové portály
Naším klientem je přední společnost, která se zaměřuje především na vývoj SW na míru a svým klientům.",70 000 Kč/měsíc,16.6.2025,,
