job_id,url,source,title,company,location,job_type,workplace_type,experience_level,description,salary,posted_date,applicant_count,view_count
10,https://www.profesia.sk/praca/softec/O5100000?search_id=2c8cbb54-ac1b-4e6e-8d23-f95cfa412d56,https://www.profesia.sk/,Junior Analyst - odštartuj tvoju kariéru v IT!,Softec,Bratislavský Kraj,unknown,on_site,,,1 600 EUR/mesiac,2025-06-16,,
11,https://www.profesia.sk/praca/bolder-slovakia/O4999230?search_id=2c8cbb54-ac1b-4e6e-8d23-f95cfa412d56,https://www.profesia.sk/,Data Engineer,Bolder Slovakia S. R. O.,Bratislava,full_time,on_site,,"
Job description, responsibilities and duties
We are seeking a talented and experienced
Data Engineer
to join our dynamic team working in the finance services industry. Your work will empower data-driven decision-making, enhance business intelligence, and drive innovation in the financial domain. You’ll collaborate with cross-functional teams to create scalable solutions that leverage cutting-edge technologies.
Responsibilities:
Building and Maintaining Data Pipelines and Automation
: Developing ETL (Extract, Transform, Load) pipelines to ingest, clean, transform, and load data from various sources into Azure data stores and Databricks clusters. This may involve writing code in languages like Python or SQL, as well as utilizing tools like Azure Integration Services for distributed processing.
Data Modelling and Optimization
: Designing and implementing data models that optimize business reporting and optimized for Power BI application.
Architecting Data Solutions
: Actively taking part in end-to-end data solutions using Azure Cloud services. This involves understanding business requirements and selecting appropriate Azure components to meet those needs.
Performance Optimization
: Optimize data pipelines for performance, reliability, and cost-effectiveness. Monitor data processing efficiency and propose enhancements.
Data Quality and Governance
: Investigate and address data quality issues. Implement data governance practices to ensure compliance and security.
Employee perks, benefits
At Bolder, you will always find:
Proper financial compensation based on your qualifications and experience.
Opportunity to make a real impact on our team and business.
Work in an environment that supports personal growth and a balanced professional and personal life.
Challenging development opportunities at Bolder Group and affiliated companies.
With this position, we also offer you attractive company benefits, including:
Guaranteed 13th salary
2 sick days per year
Sick leave support
Fully covered meal vouchers
Multisport card or cash allowance for sports and cultural activities
Travel allowance paid monthly with your salary
Fruits and beverages in the office daily
Team activities and events
Information about the selection process
To ensure a smooth review process, we kindly ask that you submit your CV in English.
At Bolder Group, we are an equal-opportunity employer committed to promoting both visible and invisible forms of diversity. We strive to foster a diverse workforce at all levels and across all departments in various regions.",2 700 EUR/month,2025-06-18,,
12,https://www.profesia.sk/praca/lenovo-slovakia/O5096159?search_id=2c8cbb54-ac1b-4e6e-8d23-f95cfa412d56,https://www.profesia.sk/,Data Analytics Developer,Lenovo (Slovakia) S.R.O.,Bratislava,unknown,on_site,,,2 700 EUR/month,2025-06-10,,
13,https://www.profesia.sk/praca/takeda/O5088924?search_id=2c8cbb54-ac1b-4e6e-8d23-f95cfa412d56,https://www.profesia.sk/,Data Engineer,Takeda,Bratislava,unknown,on_site,,"
Job description, responsibilities and duties
Data Engineer
The Future Begins Here
At Takeda, we are creating a future-ready organization that uses data and digital to meet the needs of patients, our people, and the planet. We need your help to make this happen. Join our new Innovation Capability Center (ICC) in Bratislava, Slovakia.
In this role at our state-of-the-art center, you will have the opportunity to grow your skills and create solutions that will benefit patients around the world. Become the heart of our internal innovation engine.
At Takeda we unite in diversity
Takeda is committed to creating an inclusive workplace, where individuals are recognized for the diverse backgrounds and abilities they bring to our company. We are continually improving workplace experience and accessibility for everyone, and welcome applications from all qualified candidates. Here, you will feel welcomed, respected, and valued as an important contributor to our Team.
The Opportunity
As Data Engineer you will develop, maintain and integrate processes which extract data from standardized or varied data sources; transform data for storing in proper formats and structures for querying and analysis; load data into target data structures in the Enterprise Data Backbone. You will participates on a project / product team working closely with business analysts and other team members to ensure that the end to end designs meet the business and data requirements; responsible for unit testing, implementation of solution, and providing KT to the run organization for maintenance and support of existing solutions. You will work with the Enterprise teams / COEs and understand the standards that needs to be adopted, the patterns that need to be used to develop the ETL routines and share it with the Junior Data Engineers
Job Description
•	Design, develop, optimize, and maintain data architecture and pipelines that adhere to ETL principles and business goals
•	Define data requirements, transforms data for storing in proper formats and structures for querying and analysis; loads data into target data structures in the Enterprise Data Backbone
•	Support Data Vizualization Team in data sourcing and preparation to visualize data and synthesize insights of commercial value
•	Lead the evaluation, implementation, and deployment of emerging tools and processes for analytic data engineering to improve productivity
•	Partner with business analysts and solutions architects to develop technical architectures for strategic enterprise projects and initiatives
•	Implement data quality procedures on new data sources by applying rigorous iterative data analytics
•	Advise, consult, mentor, and coach other data and analytic professionals on data standards and practices
Employee perks, benefits
What Takeda Can Offer You
At Takeda, you may build your career, while contributing to better people’s lives. Expect trust driven culture built around Integrity, Fairness, Honesty and Perseverance. Joining ICC will give you access to high end technology, training and colleagues who will support your growth.
Benefits
Here are a few benefits our employees are enjoying at Takeda. To get a full picture of what we are offering, go to our Benefits page (button above).
• Cafeteria
• Medical - High standard medical care
• Bridge days
• Summer Hours
• Multisport Card",3 050 EUR/month,2025-05-30,,
14,https://www.profesia.sk/praca/lenovo-slovakia/O5103304?search_id=2c8cbb54-ac1b-4e6e-8d23-f95cfa412d56,https://www.profesia.sk/,Jr. Data Scientist,Lenovo (Slovakia) S.R.O.,Bratislava,unknown,on_site,,,1 750 EUR/month,2025-06-19,,
15,https://www.profesia.sk/praca/swiss-re/O5097389?search_id=2c8cbb54-ac1b-4e6e-8d23-f95cfa412d56,https://www.profesia.sk/,Data Engineer,Swiss Re,Bratislava,full_time,hybrid,,"
Job description, responsibilities and duties
Are you passionate about data & technology? Do you want to work in a dynamic and cross-functional environment where you can give our business a competitive edge? If yes, then we have the perfect opportunity for you!
Join a dynamic and innovative P&C Data Analytics & GenAI team. Our mission is to harness the power of Data Analytics and Generative AI to create a competitive advantage for our business. We are currently investing in building strategic data management capabilities to ingest and harness key data sets across Swiss Re. We are looking to apply Generative AI, machine learning and data engineering to solve real-world problems.
We're looking for a Data Engineer to join our team and help us to build a platform to ingest data sets across Swiss Re. If you enjoy solving real-world problems with engineering and AI, this might be the perfect role for you! For example, you will:
Key responsibilities
-Work with subject-matter experts and analysts to develop automated data extraction solutions for pricing data from structured & semi-structured sources.
-Assess new and promising technologies from the GenAI world with regards to their business potential and technical maturity, particularly in the field of Natural Language Processing (NLP), Generative AI and Agentic AI.
-Design and implement data products in collaboration with data users and other engineering teams.
-Support many other exciting projects in a collaborative environment with colleagues from Swiss Re's international offices.
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card",2 400 EUR/month,2025-06-11,,
16,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5031506?search_id=2c8cbb54-ac1b-4e6e-8d23-f95cfa412d56,https://www.profesia.sk/,"Open positions
Technical",Deutsche Telekom It Solutions Slovakia,Pozícia:,unknown,on_site,,,2 000 EUR/month,2025-06-02,,
17,https://www.profesia.sk/praca/freshfields/O5063272?search_id=2c8cbb54-ac1b-4e6e-8d23-f95cfa412d56,https://www.profesia.sk/,Data Engineer,Freshfields,Bratislava,full_time,on_site,,"
Job description, responsibilities and duties
Starting Monthly Gross Salary from: €3,000
Join Our Team as a Data Catalog Analyst!
Are you passionate about data governance and improving data accessibility? Do you excel in optimizing data platforms to ensure quality and compliance? If so, we’re looking for a Data Catalog Analyst to join our forward-thinking team and help us manage and enhance our Global Data Catalogue (GDC).
About the Role
As a Data Catalog Analyst, you’ll play a critical role in improving data quality, accessibility, and compliance across our organization. You’ll leverage tools like Collibra and your technical skills in SQL and Python to enhance our data catalog’s performance while supporting users in mapping and documenting data assets.
Key Responsibilities
Manage and optimize the Global Data Catalogue (GDC) using Collibra.
Collaborate with data stewards and business users to document and map data assets.
Improve the user experience (UX) for data discovery and workflows.
Develop SQL scripts and Python code to enhance data catalog performance.
Promote data governance best practices and ensure compliance.
Support workflow creation and recommend enhancements based on user feedback.
What We’re Looking For
Essential Skills & Experience:
3–5 years’ experience in Data Governance, Data Management, or a similar role.
Proficiency in scripting with JavaScript & Python.
Strong knowledge of data management, governance, metadata, and data quality.
Technical expertise in SQL for database management and data analysis.
Familiarity with Agile/Scrum methodologies.
Understanding of global data protection regulations like GDPR and CCPA.
Desirable Skills:
Familiarity with MS Azure, Databricks.
Experience with data visualization tools (Power BI/Tableau).
Knowledge of ETL processes and data pipelines.
Why Join Us?
Be part of a dynamic team focused on driving data excellence.
Work with cutting-edge tools and frameworks in a supportive environment.
Collaborate in an inclusive workplace that values diverse perspectives.",3 000 EUR/month,2025-06-11,,
18,https://www.profesia.sk/praca/eset/O5010742?search_id=2c8cbb54-ac1b-4e6e-8d23-f95cfa412d56,https://www.profesia.sk/,Python Software Engineer,"Eset, Spol. S R.O.",Bratislava,unknown,on_site,,,2 700 EUR/month,2025-06-18,,
19,https://www.profesia.sk/praca/it-impulse/O5100120?search_id=2c8cbb54-ac1b-4e6e-8d23-f95cfa412d56,https://www.profesia.sk/,Data Engineer / Data Scientist,It-Impulse S. R. O.,Pozícia:,full_time,on_site,director,"
Job description, responsibilities and duties
We are looking for Data Scientist or Data Engineer for our client that is a forward-thinking energy company committed to building a sustainable and data-driven future.
Our team is on a mission to transform complex energy systems into intelligent, predictive, and automated solutions using cutting-edge data science and engineering practices.
Join us in shaping the energy transition through innovative technology.
​
As a
Data Scientist / Data Engineer
, you will work at the intersection of
data science
,
software engineering
, and
cloud infrastructure
to build reliable and scalable data pipelines, develop ML models, and contribute to real-time energy predictions and optimizations.
Your responsibilities will include:
Designing and implementing
data pipelines (ETL/ELT)
for large-scale processing of structured and unstructured data.
Developing and deploying
machine learning models
for forecasting, classification, and optimization tasks in the energy domain.
Building
LLM-augmented tools
and contributing to
tokenization algorithms
that enable smarter data processing.
Applying
data structures, algorithms
, and efficient coding practices to ensure high-performance solutions.
Participating in a culture of
MLOps
: model versioning, monitoring, CI/CD, and infrastructure-as-code.
Performing
statistical analysis
and developing
predictive models
to support business decision-making.
Creating
data visualizations
and interactive dashboards to communicate insights to stakeholders.
Working in a
cloud-first (AWS)
environment and collaborating with DevOps and domain experts.
Requirements:
Proven experience as a
Data Scientist, Data Engineer
, or similar role.
Strong skills in
Python
and knowledge of
data structures & algorithms
.
Hands-on experience with
ETL frameworks
, APIs, and databases (SQL & NoSQL).
Solid understanding of
probability, statistics
, and
machine learning
.
Familiarity with
AWS services.
Experience with
data visualization tools.
Understanding of
MLOps
tools and practices (e.g., MLflow, Airflow, Docker, GitOps).
Interest or experience in
tokenization, NLP
, or
LLM-based systems
.
Strong communication skills and ability to explain technical concepts to non-technical audiences.
Solid experience with
SQL
(e.g., PostgreSQL, MySQL) and
NoSQL
databases (e.g., MongoDB, DynamoDB).
​
Nice to have:
Experience in the
energy sector
or with
time series data
.
Knowledge of
LLM fine-tuning
or integration with enterprise systems.
Background in
software engineering best practices
(e.g., testing, CI/CD pipelines).
Contributions to open-source or relevant ML/data projects.
Employee perks, benefits
• Familiarity of a small sized firm and security and possibilities of a large company
• Extra days of vacation
• Contribution to 3rd pillar (individual pension savings) 1 - 2,5%
• Cafeteria bonus
• Employee referral program (up to 5.000 EUR per referral)
• Yearly performance and salary review
• Jubilee gifts
• Flexible working hours
• Free language courses during working hours
Benefits available on-site:
• Comfortable and healthy work environment in a newly built, air-conditioned office space (5-7 workstations per office)
• Free bicycle garage
• Free parking space
• Free kindergarten during school holidays at the workplace
• Fruit days
• Stocked kitchen with free drinks (freshly roasted coffee)
• Massages
• Monthly breakfast club
Information about the selection process
Please send your resume in English language.
Company on whose behalf the position is being filled
Information technology, computer programming, web portals
Europe's leading supplier of housing systems to offer a total solution for the providers of social housing and care whether local authorities, housing associations or other relevant organisations. It has a large professional team of specialists dedicated to helping social housing organisations achieve operational efficiency and customer service excellence.",3 500 EUR/month,2025-06-16,,
20,https://www.profesia.sk/praca/profinit-slovakia-clen-skupiny-profinit/O4945430?search_id=5cc5f8b4-249d-465e-a087-c25aab5fa9d2,https://www.profesia.sk/,Cloud Data Engineer,"Profinit Slovakia, S.R.O. (Člen Skupiny Profinit)",Bratislava,full_time,remote,,"Informácie o pracovnom mieste
Náplň práce, právomoci a zodpovednosti
Máš rád prácu s dátami a láka ťa práca na rozmanitých medzinárodných projektoch? Zaujímajú ťa moderné technológie a chceš odborne rásť? Ak áno, teší nás, že čítaš ďalej, hľadáme totiž Cloud Data Engineera na projekty v rôznych doménach (telco, banking, farmaceutický priemysel).
Po úspešnom pohovore ti priradíme projekt podľa tvojich zručností a preferencií a pracovať budeš v tíme skúsených dátových inžinierov, analytikov a vývojárov.
Techstack, s ktorým sa môžeš u nás stretnúť:
Databricks / DBT
SQL
Airflow
Python
AWS ekosystém / Azure ekosystém
Elastic Stack
Jupyter Notebook
EKS
Čo budeš u nás robiť:
Akvizícia a spracovanie vstupných dát pre modely
Konštrukcia PoC alebo produkčných riešení
Produktizácia riešení/modelu, refactoring modelu, DevOps, automatizácia
Analýza požiadaviek, konzultácie s DS užívateľmi, príprava metodík
Analýza dátových zdrojov, modelovanie, konfigurácia, spúšťanie a testovanie dátových pipelines
Migrácie systémov do cloudu
Zamestnanecké výhody, benefity
Hybridný režim s možnosťou home office
25 dní dovolenky pre každého
Prístup k odborným školeniam a certifikátom v oblasti vývoja a softwarového inžinierstva
Možnosť štúdia cudzích jazykov
Mobilná tarifa s neobmedzeným volaním a SMS po SK a 16 GB dát aj na súkromné účely
10-dňový sabbatical po odpracovaní každých 5 rokov
Deň voľna na Silvestra
Dni voľna navyše pri kariérnom postupe
Čo ďalšie ponúkame:
Prácu na rozmanitých projektoch s moderným tech stackom a v medzinárodnej spoločnosti
Práca v tíme skúsených programátorov s dlhoročnou praxou
Priestor pre tvoje vlastné inovácie a nápady
Individuálny prístup a definovaný proces kariérneho rastu
Pozícia je otvorená pre našu dcérsku spoločnosť Profinit Slovakia, s.r.o. (člen skupiny Profinit).",2 000 EUR/mesiac,2025-06-13,,
21,https://www.profesia.sk/praca/pro-hr/O5100439?search_id=5cc5f8b4-249d-465e-a087-c25aab5fa9d2,https://www.profesia.sk/,Data Engineer (Python),Pro Hr,Bratislava,unknown,on_site,,"Informácie o pracovnom mieste
Miesto práce:
Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)
Mzdové podmienky (brutto):
Od 3 100 EUR/mesiac
*finálna úroveň základnej zložky mzdy závisí od skúseností a znalostí kandidáta
Termín nástupu:
dohodou
Druh pracovného pomeru:
plný úväzok
Náplň práce, právomoci a zodpovednosti
Data Engineer pôsobí na projekte návrhu, vývoja a správy robustných, škálovateľných data pipelinov na rôznych platformách.
- navrhuje a implementuje dátové pipeliny a analytické/reportingové riešenia
- komunikuje s interným klientom, spracuje požiadavky a navrhuje nové technické riešenie
- analyzuje dáta z rôznych zdrojov (štruktúrované a neštruktúrované dáta), participuje s analytikmi na tvorbe nového dátového modelu, navrhuje nové ETL procedúry
- zodpovedá  za vývoj SW riešenia, vývoj ETL, vývoj sa realizuje na rôznych platformách
- tvorí technickú dokumentáciu
- vyvíja v Pythone
Zamestnanecké výhody, benefity
- stabilná medzinárodná spoločnosť
- široká škála benefitov v oblasti zdravotnej starostlivosti, športu, kultúry voliteľných podľa vašich vlastných preferencií
- vzdelávanie, školenia
Informácie o výberovom konaní
* Podľa Zákona o službách zamestnanosti 5/2004 Z. z., § 62 ods. 2, sme povinní uvádzať sumu základnej zložky mzdy. Konečná výška Vašej skutočnej mzdy je odvodená od Vašich odborných skúseností, znalostí, zručností a toho ako zodpovedajú požiadavkám konkrétnej pozície.
Prosíme kandidátov, ktorí prejavili záujem o pracovnú pozíciu, aby poslali C.V. na E-mail: maria.buckova@prohr.sk
Spoločnosť, pre ktorú je pozícia obsadzovaná
Informačné technológie
Stabilná medzinárodná IT spoločnosť.",3 100 EUR/mesiac,2025-06-16,,
22,https://www.profesia.sk/praca/swiss-re/O5086992?search_id=5cc5f8b4-249d-465e-a087-c25aab5fa9d2,https://www.profesia.sk/,Data Engineer - maternity cover,Swiss Re,Bratislava,full_time,hybrid,entry_level,"
Job description, responsibilities and duties
About the team
Solvency solutions is one of many team in our Finance InfoTech department, and our mission is to ensure an ever-changing IT platform remains stable so that our business partners can prepare timely financial figures, under the regulatory regimes of Solvency 2 (European Union), SST (Switzerland) and Solvency UK.
We are a compact, skilled and diverse team, responsible for analysis, design, development and maintenance of our solutions using Python (Pandas, Apache Spark).   We value creativity, openness and We are delighted to extend our team and are searching for junior data engineer with an application engineer background that is willing to learn and motivated to grow.
You will join a large project, which is transforming our Finance systems to make more use of cloud technologies.  Our systems handle large amounts of financial data, 100s of millions of financial records through the various reporting cycles.  Our pipelines need to support high concurrency, accuracy and low latency when preparing and serving the data to our partners.  Our primary platform is Microsoft Azure cloud, where we prefer to use Platform as a Service (PaaS).   We also make extensive use of Azure Databricks, which will form the core of our data processing pipeline.
In this role you will…
Learn and grow with support of more senior data engineers and tech lead
•	Work with business and IT Feature Owners, Product Owners and Architects to understand requirements, formulate solutions, and evaluate the implementation effort
•	Design, develop and maintain scalable data transformation pipelines that are supported by automated tests
•	Take on troubleshooting activities, ensure timely customer communication and coordinate follow-up activities
•	Join Swiss Re's healthy and transparent risk culture where everyone engages in continuous risk accountability activities
Employee perks, benefits
You can look forward to extra rewards and benefits including:
- Attractive performance-based bonus
- Ultra flexible working time in hybrid setup, allowing you to work also from home
- Modern office spaces in attractive location
- 5 additional days of holiday
- Lunch allowance fully paid by Swiss Re
- Referral bonus
- Pension & risk insurance contribution
- Sick days and sick leave support
- Public transport benefit
- Multisport card
Information about the selection process
We provide feedback to all candidates via email. If you have not heard back from us, please check your spam folder.",1 600 EUR/month,2025-05-28,,
